"item_id","tag_id","itemtotag_timestamp"
2099,121,"2012-01-12 16:31:14"
2099,773,"2012-01-12 16:31:14"
2101,1,"2012-01-12 16:31:14"
2101,7,"2012-01-12 16:31:14"
2101,34,"2012-01-12 16:31:14"
2101,121,"2012-01-12 16:31:14"
2101,775,"2012-01-12 16:31:14"
2102,1,"2012-01-12 16:31:14"
2102,7,"2012-01-12 16:31:14"
2102,34,"2012-01-12 16:31:14"
2102,121,"2012-01-12 16:31:14"
2102,776,"2012-01-12 16:31:14"
2103,1,"2012-01-12 16:31:14"
2103,7,"2012-01-12 16:31:15"
2103,34,"2012-01-12 16:31:15"
2103,121,"2012-01-12 16:31:14"
2103,777,"2012-01-12 16:31:15"
2104,1,"2012-01-12 16:31:15"
2104,7,"2012-01-12 16:31:15"
2104,34,"2012-01-12 16:31:15"
2104,121,"2012-01-12 16:31:15"
2104,778,"2012-01-12 16:31:15"
2106,1,"2012-01-12 16:31:15"
2106,7,"2012-01-12 16:31:15"
2106,34,"2012-01-12 16:31:15"
2106,137,"2012-01-12 16:31:15"
2106,773,"2012-01-12 16:31:15"
2107,1,"2012-01-12 16:31:15"
2107,7,"2012-01-12 16:31:15"
2107,34,"2012-01-12 16:31:15"
2107,137,"2012-01-12 16:31:15"
2107,774,"2012-01-12 16:31:15"
2108,1,"2012-01-12 16:31:15"
2108,7,"2012-01-12 16:31:15"
2108,34,"2012-01-12 16:31:15"
2108,137,"2012-01-12 16:31:15"
2108,775,"2012-01-12 16:31:15"
2109,1,"2012-01-12 16:31:15"
2109,7,"2012-01-12 16:31:15"
2109,34,"2012-01-12 16:31:15"
2109,137,"2012-01-12 16:31:15"
2109,776,"2012-01-12 16:31:15"
2110,1,"2012-01-12 16:31:15"
2110,7,"2012-01-12 16:31:15"
2110,34,"2012-01-12 16:31:15"
2110,137,"2012-01-12 16:31:15"
2110,778,"2012-01-12 16:31:15"
2111,1,"2012-01-12 16:31:15"
2111,7,"2012-01-12 16:31:15"
2111,34,"2012-01-12 16:31:15"
2111,156,"2012-01-12 16:31:15"
2111,774,"2012-01-12 16:31:15"
2112,1,"2012-01-12 16:31:15"
2112,7,"2012-01-12 16:31:15"
2112,34,"2012-01-12 16:31:15"
2112,156,"2012-01-12 16:31:15"
2112,776,"2012-01-12 16:31:15"
2113,1,"2012-01-12 16:31:15"
2113,7,"2012-01-12 16:31:15"
2113,34,"2012-01-12 16:31:15"
2113,186,"2012-01-12 16:31:15"
2113,773,"2012-01-12 16:31:15"
2114,1,"2012-01-12 16:31:15"
2114,7,"2012-01-12 16:31:15"
2114,34,"2012-01-12 16:31:15"
2114,186,"2012-01-12 16:31:15"
2114,774,"2012-01-12 16:31:15"
2116,1,"2012-01-12 16:31:15"
2116,7,"2012-01-12 16:31:15"
2116,34,"2012-01-12 16:31:15"
2116,186,"2012-01-12 16:31:15"
2116,776,"2012-01-12 16:31:15"
2117,1,"2012-01-12 16:31:15"
2117,7,"2012-01-12 16:31:15"
2117,34,"2012-01-12 16:31:15"
2117,186,"2012-01-12 16:31:15"
2117,778,"2012-01-12 16:31:15"
2118,1,"2012-01-12 16:31:15"
2118,7,"2012-01-12 16:31:15"
2118,34,"2012-01-12 16:31:15"
2118,190,"2012-01-12 16:31:15"
2118,772,"2012-01-12 16:31:15"
2119,1,"2012-01-12 16:31:15"
2119,7,"2012-01-12 16:31:15"
2119,34,"2012-01-12 16:31:15"
2119,190,"2012-01-12 16:31:15"
2119,773,"2012-01-12 16:31:15"
2120,1,"2012-01-12 16:31:15"
2120,7,"2012-01-12 16:31:15"
2120,34,"2012-01-12 16:31:15"
2120,190,"2012-01-12 16:31:15"
2120,776,"2012-01-12 16:31:15"
2121,1,"2012-01-12 16:31:15"
2121,7,"2012-01-12 16:31:15"
2121,34,"2012-01-12 16:31:15"
2121,190,"2012-01-12 16:31:15"
2121,777,"2012-01-12 16:31:15"
2122,1,"2012-01-12 16:31:15"
2122,7,"2012-01-12 16:31:15"
2122,34,"2012-01-12 16:31:15"
2122,190,"2012-01-12 16:31:15"
2122,778,"2012-01-12 16:31:15"
2123,7,"2012-01-12 16:31:15"
2123,34,"2012-01-12 16:31:15"
2123,204,"2012-01-12 16:31:15"
2123,205,"2012-01-12 16:31:15"
2123,772,"2012-01-12 16:31:15"
2124,7,"2012-01-12 16:31:15"
2124,34,"2012-01-12 16:31:15"
2124,204,"2012-01-12 16:31:15"
2124,205,"2012-01-12 16:31:15"
2124,773,"2012-01-12 16:31:15"
2125,7,"2012-01-12 16:31:16"
2125,34,"2012-01-12 16:31:16"
2125,204,"2012-01-12 16:31:16"
2125,205,"2012-01-12 16:31:16"
2125,776,"2012-01-12 16:31:16"
2126,7,"2012-01-12 16:31:16"
2126,34,"2012-01-12 16:31:16"
2126,204,"2012-01-12 16:31:16"
2126,205,"2012-01-12 16:31:16"
2126,777,"2012-01-12 16:31:16"
2127,7,"2012-01-12 16:31:16"
2127,34,"2012-01-12 16:31:16"
2127,204,"2012-01-12 16:31:16"
2127,205,"2012-01-12 16:31:16"
2127,778,"2012-01-12 16:31:16"
2128,7,"2012-01-12 16:31:16"
2128,34,"2012-01-12 16:31:16"
2128,204,"2012-01-12 16:31:16"
2128,233,"2012-01-12 16:31:16"
2128,772,"2012-01-12 16:31:16"
2129,7,"2012-01-12 16:31:16"
2129,34,"2012-01-12 16:31:16"
2129,204,"2012-01-12 16:31:16"
2129,233,"2012-01-12 16:31:16"
2129,773,"2012-01-12 16:31:16"
2130,7,"2012-01-12 16:31:16"
2130,34,"2012-01-12 16:31:16"
2130,204,"2012-01-12 16:31:16"
2130,233,"2012-01-12 16:31:16"
2130,774,"2012-01-12 16:31:16"
2131,7,"2012-01-12 16:31:16"
2131,34,"2012-01-12 16:31:16"
2131,204,"2012-01-12 16:31:16"
2131,233,"2012-01-12 16:31:16"
2131,775,"2012-01-12 16:31:16"
2132,7,"2012-01-12 16:31:16"
2132,34,"2012-01-12 16:31:16"
2132,204,"2012-01-12 16:31:16"
2132,233,"2012-01-12 16:31:16"
2132,776,"2012-01-12 16:31:16"
2133,7,"2012-01-12 16:31:16"
2133,34,"2012-01-12 16:31:16"
2133,204,"2012-01-12 16:31:16"
2133,233,"2012-01-12 16:31:16"
2133,777,"2012-01-12 16:31:16"
2134,7,"2012-01-12 16:31:16"
2134,34,"2012-01-12 16:31:16"
2134,204,"2012-01-12 16:31:16"
2134,233,"2012-01-12 16:31:16"
2134,778,"2012-01-12 16:31:16"
2135,7,"2012-01-12 16:31:16"
2135,34,"2012-01-12 16:31:16"
2135,204,"2012-01-12 16:31:16"
2135,311,"2012-01-12 16:31:16"
2135,772,"2012-01-12 16:31:16"
2136,7,"2012-01-12 16:31:16"
2136,34,"2012-01-12 16:31:16"
2136,204,"2012-01-12 16:31:16"
2136,311,"2012-01-12 16:31:16"
2136,773,"2012-01-12 16:31:16"
2137,7,"2012-01-12 16:31:16"
2137,34,"2012-01-12 16:31:16"
2137,204,"2012-01-12 16:31:16"
2137,311,"2012-01-12 16:31:16"
2137,774,"2012-01-12 16:31:16"
2138,7,"2012-01-12 16:31:16"
2138,34,"2012-01-12 16:31:16"
2138,204,"2012-01-12 16:31:16"
2138,311,"2012-01-12 16:31:16"
2138,775,"2012-01-12 16:31:16"
2139,7,"2012-01-12 16:31:16"
2139,34,"2012-01-12 16:31:16"
2139,204,"2012-01-12 16:31:16"
2139,311,"2012-01-12 16:31:16"
2139,776,"2012-01-12 16:31:16"
2140,7,"2012-01-12 16:31:16"
2140,34,"2012-01-12 16:31:16"
2140,204,"2012-01-12 16:31:16"
2140,311,"2012-01-12 16:31:16"
2140,777,"2012-01-12 16:31:16"
2141,7,"2012-01-12 16:31:16"
2141,34,"2012-01-12 16:31:16"
2141,204,"2012-01-12 16:31:16"
2141,311,"2012-01-12 16:31:16"
2141,778,"2012-01-12 16:31:16"
2142,7,"2012-01-12 16:31:16"
2142,34,"2012-01-12 16:31:16"
2142,190,"2012-01-12 16:31:16"
2142,204,"2012-01-12 16:31:16"
2142,772,"2012-01-12 16:31:16"
2143,7,"2012-01-12 16:31:16"
2143,34,"2012-01-12 16:31:16"
2143,190,"2012-01-12 16:31:16"
2143,204,"2012-01-12 16:31:16"
2143,773,"2012-01-12 16:31:16"
2144,7,"2012-01-12 16:31:16"
2144,34,"2012-01-12 16:31:16"
2144,190,"2012-01-12 16:31:16"
2144,204,"2012-01-12 16:31:16"
2144,774,"2012-01-12 16:31:16"
2145,7,"2012-01-12 16:31:16"
2145,34,"2012-01-12 16:31:16"
2145,190,"2012-01-12 16:31:16"
2145,204,"2012-01-12 16:31:16"
2145,775,"2012-01-12 16:31:16"
2146,7,"2012-01-12 16:31:16"
2146,34,"2012-01-12 16:31:16"
2146,190,"2012-01-12 16:31:16"
2146,204,"2012-01-12 16:31:16"
2146,776,"2012-01-12 16:31:16"
2147,7,"2012-01-12 16:31:16"
2147,34,"2012-01-12 16:31:16"
2147,190,"2012-01-12 16:31:16"
2147,204,"2012-01-12 16:31:16"
2147,777,"2012-01-12 16:31:16"
2148,7,"2012-01-12 16:31:16"
2148,34,"2012-01-12 16:31:16"
2148,190,"2012-01-12 16:31:16"
2148,204,"2012-01-12 16:31:16"
2148,778,"2012-01-12 16:31:16"
2149,7,"2012-01-12 16:31:17"
2149,34,"2012-01-12 16:31:17"
2149,353,"2012-01-12 16:31:17"
2149,362,"2012-01-12 16:31:17"
2149,772,"2012-01-12 16:31:17"
2150,7,"2012-01-12 16:31:17"
2150,34,"2012-01-12 16:31:17"
2150,353,"2012-01-12 16:31:17"
2150,362,"2012-01-12 16:31:17"
2150,773,"2012-01-12 16:31:17"
2151,7,"2012-01-12 16:31:17"
2151,34,"2012-01-12 16:31:17"
2151,353,"2012-01-12 16:31:17"
2151,362,"2012-01-12 16:31:17"
2151,776,"2012-01-12 16:31:17"
2152,7,"2012-01-12 16:31:17"
2152,34,"2012-01-12 16:31:17"
2152,353,"2012-01-12 16:31:17"
2152,362,"2012-01-12 16:31:17"
2152,777,"2012-01-12 16:31:17"
2153,7,"2012-01-12 16:31:17"
2153,34,"2012-01-12 16:31:17"
2153,353,"2012-01-12 16:31:17"
2153,362,"2012-01-12 16:31:17"
2153,778,"2012-01-12 16:31:17"
2154,7,"2012-01-12 16:31:17"
2154,34,"2012-01-12 16:31:17"
2154,137,"2014-07-24 15:58:27"
2154,369,"2012-01-12 16:31:17"
2154,774,"2012-01-12 16:31:17"
2155,7,"2012-01-12 16:31:17"
2155,34,"2012-01-12 16:31:17"
2155,137,"2014-07-24 15:58:27"
2155,369,"2012-01-12 16:31:17"
2155,775,"2012-01-12 16:31:17"
2156,7,"2012-01-12 16:31:17"
2156,34,"2012-01-12 16:31:17"
2156,137,"2014-07-24 15:58:27"
2156,369,"2012-01-12 16:31:17"
2156,776,"2012-01-12 16:31:17"
2157,7,"2012-01-12 16:31:17"
2157,34,"2012-01-12 16:31:17"
2157,137,"2014-07-24 15:58:27"
2157,369,"2012-01-12 16:31:17"
2157,777,"2012-01-12 16:31:17"
2158,7,"2012-01-12 16:31:17"
2158,34,"2012-01-12 16:31:17"
2158,137,"2014-07-24 15:58:27"
2158,369,"2012-01-12 16:31:17"
2158,778,"2012-01-12 16:31:17"
2159,7,"2012-01-12 16:31:17"
2159,34,"2012-01-12 16:31:17"
2159,369,"2012-01-12 16:31:17"
2159,373,"2012-01-12 16:31:17"
2159,779,"2012-01-12 16:31:17"
2160,7,"2012-01-12 16:31:17"
2160,34,"2012-01-12 16:31:17"
2160,369,"2012-01-12 16:31:17"
2160,373,"2012-01-12 16:31:17"
2160,772,"2012-01-12 16:31:17"
2161,7,"2012-01-12 16:31:17"
2161,34,"2012-01-12 16:31:17"
2161,369,"2012-01-12 16:31:17"
2161,373,"2012-01-12 16:31:17"
2161,774,"2012-01-12 16:31:17"
2162,7,"2012-01-12 16:31:17"
2162,34,"2012-01-12 16:31:17"
2162,369,"2012-01-12 16:31:17"
2162,373,"2012-01-12 16:31:17"
2162,775,"2012-01-12 16:31:17"
2163,7,"2012-01-12 16:31:17"
2163,34,"2012-01-12 16:31:17"
2163,369,"2012-01-12 16:31:17"
2163,373,"2012-01-12 16:31:17"
2163,776,"2012-01-12 16:31:17"
2164,7,"2012-01-12 16:31:17"
2164,34,"2012-01-12 16:31:17"
2164,369,"2012-01-12 16:31:17"
2164,373,"2012-01-12 16:31:17"
2164,777,"2012-01-12 16:31:17"
2165,7,"2012-01-12 16:31:17"
2165,34,"2012-01-12 16:31:17"
2165,369,"2012-01-12 16:31:17"
2165,384,"2012-01-12 16:31:17"
2165,779,"2012-01-12 16:31:17"
2166,7,"2012-01-12 16:31:17"
2166,34,"2012-01-12 16:31:17"
2166,369,"2012-01-12 16:31:17"
2166,384,"2012-01-12 16:31:17"
2166,772,"2012-01-12 16:31:17"
2167,7,"2012-01-12 16:31:17"
2167,34,"2012-01-12 16:31:17"
2167,369,"2012-01-12 16:31:17"
2167,384,"2012-01-12 16:31:17"
2167,773,"2012-01-12 16:31:17"
2168,7,"2012-01-12 16:31:17"
2168,34,"2012-01-12 16:31:17"
2168,369,"2012-01-12 16:31:17"
2168,384,"2012-01-12 16:31:17"
2168,776,"2012-01-12 16:31:17"
2169,7,"2012-01-12 16:31:17"
2169,34,"2012-01-12 16:31:17"
2169,369,"2012-01-12 16:31:17"
2169,384,"2012-01-12 16:31:17"
2169,777,"2012-01-12 16:31:17"
2170,7,"2012-01-12 16:31:17"
2170,34,"2012-01-12 16:31:17"
2170,369,"2012-01-12 16:31:17"
2170,385,"2012-01-12 16:31:17"
2170,780,"2012-01-12 16:31:17"
2171,7,"2012-01-12 16:31:17"
2171,34,"2012-01-12 16:31:17"
2171,369,"2012-01-12 16:31:17"
2171,385,"2012-01-12 16:31:17"
2171,781,"2012-01-12 16:31:17"
2172,7,"2012-01-12 16:31:17"
2172,34,"2012-01-12 16:31:17"
2172,369,"2012-01-12 16:31:17"
2172,385,"2012-01-12 16:31:17"
2172,782,"2012-01-12 16:31:17"
2173,7,"2012-01-12 16:31:17"
2173,34,"2012-01-12 16:31:17"
2173,369,"2012-01-12 16:31:17"
2173,385,"2012-01-12 16:31:17"
2173,783,"2012-01-12 16:31:17"
2174,7,"2012-01-12 16:31:17"
2174,34,"2012-01-12 16:31:17"
2174,369,"2012-01-12 16:31:17"
2174,385,"2012-01-12 16:31:17"
2174,784,"2012-01-12 16:31:17"
2175,7,"2012-01-12 16:31:17"
2175,34,"2012-01-12 16:31:17"
2175,369,"2012-01-12 16:31:17"
2175,385,"2012-01-12 16:31:17"
2175,785,"2012-01-12 16:31:17"
2176,7,"2012-01-12 16:31:17"
2176,34,"2012-01-12 16:31:17"
2176,369,"2012-01-12 16:31:17"
2176,385,"2012-01-12 16:31:17"
2176,779,"2012-01-12 16:31:17"
2177,7,"2012-01-12 16:31:17"
2177,34,"2012-01-12 16:31:17"
2177,369,"2012-01-12 16:31:17"
2177,385,"2012-01-12 16:31:17"
2177,786,"2012-01-12 16:31:17"
2178,7,"2012-01-12 16:31:17"
2178,34,"2012-01-12 16:31:17"
2178,369,"2012-01-12 16:31:17"
2178,385,"2012-01-12 16:31:17"
2178,787,"2012-01-12 16:31:17"
2179,7,"2012-01-12 16:31:17"
2179,34,"2012-01-12 16:31:17"
2179,369,"2012-01-12 16:31:17"
2179,385,"2012-01-12 16:31:17"
2179,788,"2012-01-12 16:31:17"
2180,7,"2012-01-12 16:31:17"
2180,34,"2012-01-12 16:31:17"
2180,389,"2012-01-12 16:31:17"
2180,390,"2012-01-12 16:31:17"
2180,789,"2012-01-12 16:31:17"
2181,7,"2012-01-12 16:31:17"
2181,34,"2012-01-12 16:31:17"
2181,389,"2012-01-12 16:31:17"
2181,390,"2012-01-12 16:31:17"
2181,771,"2012-01-12 16:31:17"
2182,7,"2012-01-12 16:31:17"
2182,34,"2012-01-12 16:31:17"
2182,389,"2012-01-12 16:31:17"
2182,390,"2012-01-12 16:31:17"
2182,772,"2012-01-12 16:31:17"
2183,7,"2012-01-12 16:31:17"
2183,34,"2012-01-12 16:31:17"
2183,389,"2012-01-12 16:31:17"
2183,390,"2012-01-12 16:31:17"
2183,773,"2012-01-12 16:31:17"
2184,7,"2012-01-12 16:31:17"
2184,34,"2012-01-12 16:31:17"
2184,389,"2012-01-12 16:31:17"
2184,390,"2012-01-12 16:31:17"
2184,775,"2012-01-12 16:31:17"
2185,7,"2012-01-12 16:31:17"
2185,34,"2012-01-12 16:31:17"
2185,389,"2012-01-12 16:31:17"
2185,390,"2012-01-12 16:31:17"
2185,776,"2012-01-12 16:31:17"
2186,7,"2012-01-12 16:31:17"
2186,34,"2012-01-12 16:31:17"
2186,389,"2012-01-12 16:31:17"
2186,390,"2012-01-12 16:31:17"
2186,777,"2012-01-12 16:31:17"
2187,7,"2012-01-12 16:31:18"
2187,34,"2012-01-12 16:31:18"
2187,205,"2014-07-23 13:02:42"
2187,389,"2012-01-12 16:31:18"
2187,779,"2012-01-12 16:31:18"
2188,7,"2012-01-12 16:31:18"
2188,34,"2012-01-12 16:31:18"
2188,205,"2014-07-23 13:02:42"
2188,389,"2012-01-12 16:31:18"
2188,772,"2012-01-12 16:31:18"
2189,7,"2012-01-12 16:31:18"
2189,34,"2012-01-12 16:31:18"
2189,205,"2014-07-23 13:02:42"
2189,389,"2012-01-12 16:31:18"
2189,773,"2012-01-12 16:31:18"
2190,7,"2012-01-12 16:31:18"
2190,34,"2012-01-12 16:31:18"
2190,205,"2014-07-23 13:02:42"
2190,389,"2012-01-12 16:31:18"
2190,776,"2012-01-12 16:31:18"
2191,7,"2012-01-12 16:31:18"
2191,34,"2012-01-12 16:31:18"
2191,205,"2014-07-23 13:02:42"
2191,389,"2012-01-12 16:31:18"
2191,777,"2012-01-12 16:31:18"
2192,7,"2012-01-12 16:31:18"
2192,34,"2012-01-12 16:31:18"
2192,205,"2014-07-23 13:02:42"
2192,389,"2012-01-12 16:31:18"
2192,778,"2012-01-12 16:31:18"
2193,7,"2012-01-12 16:31:18"
2193,34,"2012-01-12 16:31:18"
2193,389,"2012-01-12 16:31:18"
2193,779,"2012-01-12 16:31:18"
2193,857,"2014-07-22 12:12:17"
2194,7,"2012-01-12 16:31:18"
2194,34,"2012-01-12 16:31:18"
2194,389,"2012-01-12 16:31:18"
2194,772,"2012-01-12 16:31:18"
2194,857,"2014-07-22 12:12:17"
2195,7,"2012-01-12 16:31:18"
2195,34,"2012-01-12 16:31:18"
2195,389,"2012-01-12 16:31:18"
2195,773,"2012-01-12 16:31:18"
2195,857,"2014-07-22 12:12:17"
2196,7,"2012-01-12 16:31:18"
2196,34,"2012-01-12 16:31:18"
2196,389,"2012-01-12 16:31:18"
2196,775,"2012-01-12 16:31:18"
2196,857,"2014-07-22 12:12:17"
2197,7,"2012-01-12 16:31:18"
2197,34,"2012-01-12 16:31:18"
2197,389,"2012-01-12 16:31:18"
2197,776,"2012-01-12 16:31:18"
2197,857,"2014-07-22 12:12:17"
2198,7,"2012-01-12 16:31:18"
2198,34,"2012-01-12 16:31:18"
2198,389,"2012-01-12 16:31:18"
2198,777,"2012-01-12 16:31:18"
2198,857,"2014-07-22 12:12:17"
2199,7,"2012-01-12 16:31:18"
2199,34,"2012-01-12 16:31:18"
2199,389,"2012-01-12 16:31:18"
2199,778,"2012-01-12 16:31:18"
2199,857,"2014-07-22 12:12:17"
2200,7,"2012-01-12 16:31:18"
2200,34,"2012-01-12 16:31:18"
2200,389,"2012-01-12 16:31:18"
2200,400,"2012-01-12 16:31:18"
2200,779,"2012-01-12 16:31:18"
2201,7,"2012-01-12 16:31:18"
2201,34,"2012-01-12 16:31:18"
2201,389,"2012-01-12 16:31:18"
2201,400,"2012-01-12 16:31:18"
2201,772,"2012-01-12 16:31:18"
2202,7,"2012-01-12 16:31:18"
2202,34,"2012-01-12 16:31:18"
2202,389,"2012-01-12 16:31:18"
2202,400,"2012-01-12 16:31:18"
2202,773,"2012-01-12 16:31:18"
2203,7,"2012-01-12 16:31:18"
2203,34,"2012-01-12 16:31:18"
2203,389,"2012-01-12 16:31:18"
2203,400,"2012-01-12 16:31:18"
2203,775,"2012-01-12 16:31:18"
2204,7,"2012-01-12 16:31:18"
2204,34,"2012-01-12 16:31:18"
2204,389,"2012-01-12 16:31:18"
2204,400,"2012-01-12 16:31:18"
2204,776,"2012-01-12 16:31:18"
2205,7,"2012-01-12 16:31:18"
2205,34,"2012-01-12 16:31:18"
2205,389,"2012-01-12 16:31:18"
2205,400,"2012-01-12 16:31:18"
2205,777,"2012-01-12 16:31:18"
2206,7,"2012-01-12 16:31:18"
2206,34,"2012-01-12 16:31:18"
2206,389,"2012-01-12 16:31:18"
2206,400,"2012-01-12 16:31:18"
2206,778,"2012-01-12 16:31:18"
2207,7,"2012-01-12 16:31:18"
2207,34,"2012-01-12 16:31:18"
2207,384,"2012-01-12 16:31:18"
2207,389,"2012-01-12 16:31:18"
2207,771,"2012-01-12 16:31:18"
2208,7,"2012-01-12 16:31:18"
2208,34,"2012-01-12 16:31:18"
2208,384,"2012-01-12 16:31:18"
2208,389,"2012-01-12 16:31:18"
2208,772,"2012-01-12 16:31:18"
2209,7,"2012-01-12 16:31:18"
2209,34,"2012-01-12 16:31:18"
2209,384,"2012-01-12 16:31:18"
2209,389,"2012-01-12 16:31:18"
2209,773,"2012-01-12 16:31:18"
2210,7,"2012-01-12 16:31:18"
2210,34,"2012-01-12 16:31:18"
2210,384,"2012-01-12 16:31:18"
2210,389,"2012-01-12 16:31:18"
2210,774,"2012-01-12 16:31:18"
2211,7,"2012-01-12 16:31:18"
2211,34,"2012-01-12 16:31:18"
2211,384,"2012-01-12 16:31:18"
2211,389,"2012-01-12 16:31:18"
2211,775,"2012-01-12 16:31:18"
2212,7,"2012-01-12 16:31:18"
2212,34,"2012-01-12 16:31:18"
2212,384,"2012-01-12 16:31:18"
2212,389,"2012-01-12 16:31:18"
2212,776,"2012-01-12 16:31:18"
2213,7,"2012-01-12 16:31:18"
2213,34,"2012-01-12 16:31:18"
2213,384,"2012-01-12 16:31:18"
2213,389,"2012-01-12 16:31:18"
2213,777,"2012-01-12 16:31:18"
2214,7,"2012-01-12 16:31:18"
2214,34,"2012-01-12 16:31:18"
2214,389,"2012-01-12 16:31:18"
2214,433,"2012-01-12 16:31:18"
2214,779,"2012-01-12 16:31:18"
2215,7,"2012-01-12 16:31:18"
2215,34,"2012-01-12 16:31:18"
2215,389,"2012-01-12 16:31:18"
2215,433,"2012-01-12 16:31:18"
2215,772,"2012-01-12 16:31:18"
2216,7,"2012-01-12 16:31:18"
2216,34,"2012-01-12 16:31:18"
2216,389,"2012-01-12 16:31:18"
2216,433,"2012-01-12 16:31:18"
2216,773,"2012-01-12 16:31:18"
2217,7,"2012-01-12 16:31:18"
2217,34,"2012-01-12 16:31:18"
2217,389,"2012-01-12 16:31:18"
2217,433,"2012-01-12 16:31:18"
2217,775,"2012-01-12 16:31:18"
2218,7,"2012-01-12 16:31:18"
2218,34,"2012-01-12 16:31:18"
2218,389,"2012-01-12 16:31:18"
2218,433,"2012-01-12 16:31:18"
2218,776,"2012-01-12 16:31:18"
2219,7,"2012-01-12 16:31:18"
2219,34,"2012-01-12 16:31:18"
2219,389,"2012-01-12 16:31:18"
2219,433,"2012-01-12 16:31:18"
2219,777,"2012-01-12 16:31:18"
2220,7,"2012-01-12 16:31:18"
2220,34,"2012-01-12 16:31:18"
2220,389,"2012-01-12 16:31:18"
2220,433,"2012-01-12 16:31:18"
2220,778,"2012-01-12 16:31:18"
2221,7,"2012-01-12 16:31:19"
2221,34,"2012-01-12 16:31:19"
2221,390,"2012-01-12 16:31:19"
2221,434,"2012-01-12 16:31:19"
2221,774,"2012-01-12 16:31:19"
2222,7,"2012-01-12 16:31:19"
2222,34,"2012-01-12 16:31:19"
2222,390,"2012-01-12 16:31:19"
2222,434,"2012-01-12 16:31:19"
2222,772,"2012-01-12 16:31:19"
2223,7,"2012-01-12 16:31:19"
2223,34,"2012-01-12 16:31:19"
2223,390,"2012-01-12 16:31:19"
2223,434,"2012-01-12 16:31:19"
2223,776,"2012-01-12 16:31:19"
2224,7,"2012-01-12 16:31:19"
2224,34,"2012-01-12 16:31:19"
2224,390,"2012-01-12 16:31:19"
2224,434,"2012-01-12 16:31:19"
2224,777,"2012-01-12 16:31:19"
2225,7,"2012-01-12 16:31:19"
2225,34,"2012-01-12 16:31:19"
2225,390,"2012-01-12 16:31:19"
2225,434,"2012-01-12 16:31:19"
2225,778,"2012-01-12 16:31:19"
2226,7,"2012-01-12 16:31:19"
2226,34,"2012-01-12 16:31:19"
2226,434,"2012-01-12 16:31:19"
2226,440,"2012-01-12 16:31:19"
2226,789,"2012-01-12 16:31:19"
2227,7,"2012-01-12 16:31:19"
2227,34,"2012-01-12 16:31:19"
2227,434,"2012-01-12 16:31:19"
2227,440,"2012-01-12 16:31:19"
2227,772,"2012-01-12 16:31:19"
2228,7,"2012-01-12 16:31:19"
2228,34,"2012-01-12 16:31:19"
2228,434,"2012-01-12 16:31:19"
2228,440,"2012-01-12 16:31:19"
2228,773,"2012-01-12 16:31:19"
2229,7,"2012-01-12 16:31:19"
2229,34,"2012-01-12 16:31:19"
2229,434,"2012-01-12 16:31:19"
2229,440,"2012-01-12 16:31:19"
2229,774,"2012-01-12 16:31:19"
2230,7,"2012-01-12 16:31:19"
2230,34,"2012-01-12 16:31:19"
2230,434,"2012-01-12 16:31:19"
2230,440,"2012-01-12 16:31:19"
2230,775,"2012-01-12 16:31:19"
2231,7,"2012-01-12 16:31:19"
2231,34,"2012-01-12 16:31:19"
2231,434,"2012-01-12 16:31:19"
2231,440,"2012-01-12 16:31:19"
2231,776,"2012-01-12 16:31:19"
2232,7,"2012-01-12 16:31:19"
2232,34,"2012-01-12 16:31:19"
2232,434,"2012-01-12 16:31:19"
2232,440,"2012-01-12 16:31:19"
2232,777,"2012-01-12 16:31:19"
2233,7,"2012-01-12 16:31:19"
2233,34,"2012-01-12 16:31:19"
2233,434,"2012-01-12 16:31:19"
2233,440,"2012-01-12 16:31:19"
2233,778,"2012-01-12 16:31:19"
2234,7,"2012-01-12 16:31:19"
2234,34,"2012-01-12 16:31:19"
2234,434,"2012-01-12 16:31:19"
2234,440,"2012-01-12 16:31:19"
2234,789,"2012-01-12 16:31:19"
2235,7,"2012-01-12 16:31:19"
2235,34,"2012-01-12 16:31:19"
2235,434,"2012-01-12 16:31:19"
2235,440,"2012-01-12 16:31:19"
2235,771,"2012-01-12 16:31:19"
2236,7,"2012-01-12 16:31:19"
2236,34,"2012-01-12 16:31:19"
2236,434,"2012-01-12 16:31:19"
2236,440,"2012-01-12 16:31:19"
2236,772,"2012-01-12 16:31:19"
2237,7,"2012-01-12 16:31:19"
2237,34,"2012-01-12 16:31:19"
2237,434,"2012-01-12 16:31:19"
2237,440,"2012-01-12 16:31:19"
2237,773,"2012-01-12 16:31:19"
2238,7,"2012-01-12 16:31:19"
2238,34,"2012-01-12 16:31:19"
2238,434,"2012-01-12 16:31:19"
2238,440,"2012-01-12 16:31:19"
2238,776,"2012-01-12 16:31:19"
2239,7,"2012-01-12 16:31:19"
2239,34,"2012-01-12 16:31:19"
2239,434,"2012-01-12 16:31:19"
2239,440,"2012-01-12 16:31:19"
2239,777,"2012-01-12 16:31:19"
2240,7,"2012-01-12 16:31:19"
2240,34,"2012-01-12 16:31:19"
2240,434,"2012-01-12 16:31:19"
2240,440,"2012-01-12 16:31:19"
2240,778,"2012-01-12 16:31:19"
2241,5,"2012-01-23 14:33:04"
2241,6,"2012-01-23 14:33:04"
2241,483,"2012-01-23 14:33:04"
2241,740,"2012-01-23 14:33:04"
2241,790,"2012-07-25 12:00:27"
2242,5,"2012-01-23 14:33:04"
